number,film,release_date,run_time,film_rating,plot,budget,box_office_us_canada,box_office_other,box_office_worldwide,rotten_tomatoes_score,rotten_tomatoes_counts,metacritic_score,metacritic_counts,cinema_score,imdb_score,imdb_counts,award_type,status,category,value,film_y,year,poster_url,logo_url
2,A Bug's Life,1998-11-25,95,G,"A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.",120000000,162798565,200460294,363258859,92,91,78,23,A,7.2,319596,Adapted Screenplay,Ineligible,Genre,Animation,A Bug's Life,1998,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/A_Bug%27s_Life.jpg/220px-A_Bug%27s_Life.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/A%20Bug%27s%20Life.png
2,A Bug's Life,1998-11-25,95,G,"A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.",120000000,162798565,200460294,363258859,92,91,78,23,A,7.2,319596,Adapted Screenplay,Ineligible,Genre,Comedy,A Bug's Life,1998,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/A_Bug%27s_Life.jpg/220px-A_Bug%27s_Life.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/A%20Bug%27s%20Life.png
2,A Bug's Life,1998-11-25,95,G,"A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.",120000000,162798565,200460294,363258859,92,91,78,23,A,7.2,319596,Adapted Screenplay,Ineligible,Subgenre,Animal Adventure,A Bug's Life,1998,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/A_Bug%27s_Life.jpg/220px-A_Bug%27s_Life.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/A%20Bug%27s%20Life.png
2,A Bug's Life,1998-11-25,95,G,"A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.",120000000,162798565,200460294,363258859,92,91,78,23,A,7.2,319596,Adapted Screenplay,Ineligible,Subgenre,Computer Animation,A Bug's Life,1998,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/A_Bug%27s_Life.jpg/220px-A_Bug%27s_Life.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/A%20Bug%27s%20Life.png
2,A Bug's Life,1998-11-25,95,G,"A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.",120000000,162798565,200460294,363258859,92,91,78,23,A,7.2,319596,Adapted Screenplay,Ineligible,Subgenre,Quest,A Bug's Life,1998,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/A_Bug%27s_Life.jpg/220px-A_Bug%27s_Life.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/A%20Bug%27s%20Life.png
2,A Bug's Life,1998-11-25,95,G,"A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.",120000000,162798565,200460294,363258859,92,91,78,23,A,7.2,319596,Original Score,Nominated,Genre,Adventure,A Bug's Life,1998,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/A_Bug%27s_Life.jpg/220px-A_Bug%27s_Life.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/A%20Bug%27s%20Life.png
2,A Bug's Life,1998-11-25,95,G,"A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.",120000000,162798565,200460294,363258859,92,91,78,23,A,7.2,319596,Original Score,Nominated,Genre,Animation,A Bug's Life,1998,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/A_Bug%27s_Life.jpg/220px-A_Bug%27s_Life.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/A%20Bug%27s%20Life.png
2,A Bug's Life,1998-11-25,95,G,"A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.",120000000,162798565,200460294,363258859,92,91,78,23,A,7.2,319596,Original Score,Nominated,Genre,Comedy,A Bug's Life,1998,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/A_Bug%27s_Life.jpg/220px-A_Bug%27s_Life.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/A%20Bug%27s%20Life.png
2,A Bug's Life,1998-11-25,95,G,"A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.",120000000,162798565,200460294,363258859,92,91,78,23,A,7.2,319596,Original Score,Nominated,Subgenre,Animal Adventure,A Bug's Life,1998,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/A_Bug%27s_Life.jpg/220px-A_Bug%27s_Life.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/A%20Bug%27s%20Life.png
2,A Bug's Life,1998-11-25,95,G,"A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.",120000000,162798565,200460294,363258859,92,91,78,23,A,7.2,319596,Original Score,Nominated,Subgenre,Computer Animation,A Bug's Life,1998,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/A_Bug%27s_Life.jpg/220px-A_Bug%27s_Life.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/A%20Bug%27s%20Life.png
2,A Bug's Life,1998-11-25,95,G,"A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.",120000000,162798565,200460294,363258859,92,91,78,23,A,7.2,319596,Original Score,Nominated,Subgenre,Quest,A Bug's Life,1998,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/A_Bug%27s_Life.jpg/220px-A_Bug%27s_Life.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/A%20Bug%27s%20Life.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Animated Feature,Award not yet introduced,Genre,Adventure,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Animated Feature,Award not yet introduced,Genre,Animation,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Animated Feature,Award not yet introduced,Genre,Comedy,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Animated Feature,Award not yet introduced,Subgenre,Computer Animation,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Animated Feature,Award not yet introduced,Subgenre,Fantasy,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Animated Feature,Award not yet introduced,Subgenre,Quest,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Animated Feature,Award not yet introduced,Subgenre,Supernatural Fantasy,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Animated Feature,Award not yet introduced,Subgenre,Urban Adventure,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Original Screenplay,Ineligible,Genre,Adventure,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Original Screenplay,Ineligible,Genre,Animation,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Original Screenplay,Ineligible,Genre,Comedy,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Original Screenplay,Ineligible,Subgenre,Computer Animation,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Original Screenplay,Ineligible,Subgenre,Fantasy,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Original Screenplay,Ineligible,Subgenre,Quest,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Original Screenplay,Ineligible,Subgenre,Supernatural Fantasy,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Original Screenplay,Ineligible,Subgenre,Urban Adventure,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Original Song,Nominated,Genre,Adventure,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Original Song,Nominated,Genre,Animation,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Original Song,Nominated,Genre,Comedy,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Original Song,Nominated,Subgenre,Computer Animation,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
3,Toy Story 2,1999-11-24,92,G,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",90000000,245852179,265506097,511358276,100,172,88,34,A+,7.9,630573,Original Song,Nominated,Subgenre,Fantasy,Toy Story 2,1999,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Toy_Story_2.jpg/220px-Toy_Story_2.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%202.png
